# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-27 19:01:17 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04193500 Maumee River at Waterville OH
# -----------------------------------------------------------------------------------
#
# Data provided for site 04193500
#            TS   parameter     statistic     Description
#        109477       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	109477_00060_00003	109477_00060_00003_cd	
USGS	04193500	2001-09-08	193	A	
USGS	04193500	2001-09-09	192	A	
USGS	04193500	2001-09-10	544	A	
USGS	04193500	2001-09-11	714	A	
USGS	04193500	2001-09-12	1090	A	
USGS	04193500	2001-09-13	997	A	
USGS	04193500	2001-09-14	749	A	
USGS	04193500	2001-09-15	569	A	
USGS	04193500	2001-09-16	354	A	
USGS	04193500	2001-09-17	302	A	
USGS	04193500	2001-09-18	442	A	
USGS	04193500	2001-09-19	640	A	
USGS	04193500	2001-09-20	972	A	
USGS	04193500	2001-09-21	1490	A	
USGS	04193500	2001-09-22	2650	A	
USGS	04193500	2001-09-23	1620	A	
USGS	04193500	2001-09-24	1430	A	
USGS	04193500	2001-09-25	1340	A	
USGS	04193500	2001-09-26	1600	A	
USGS	04193500	2001-09-27	1150	A	
USGS	04193500	2001-09-28	1040	A	
USGS	04193500	2001-09-29	971	A	
USGS	04193500	2001-09-30	702	A	
USGS	04193500	2001-10-01	611	A	
USGS	04193500	2001-10-02	538	A	
USGS	04193500	2001-10-03	502	A	
USGS	04193500	2001-10-04	389	A	
USGS	04193500	2001-10-05	711	A	
USGS	04193500	2001-10-06	1540	A	
USGS	04193500	2001-10-07	2440	A	
USGS	04193500	2001-10-08	3800	A	
USGS	04193500	2001-10-09	3470	A	
USGS	04193500	2001-10-10	2880	A	
USGS	04193500	2001-10-11	2410	A	
USGS	04193500	2001-10-12	6610	A	
USGS	04193500	2001-10-13	22900	A	
USGS	04193500	2001-10-14	22300	A	
USGS	04193500	2001-10-15	23200	A	
USGS	04193500	2001-10-16	25000	A	
USGS	04193500	2001-10-17	34800	A	
USGS	04193500	2001-10-18	34200	A	
USGS	04193500	2001-10-19	26500	A	
USGS	04193500	2001-10-20	18400	A	
USGS	04193500	2001-10-21	13900	A	
USGS	04193500	2001-10-22	12800	A	
USGS	04193500	2001-10-23	20600	A	
USGS	04193500	2001-10-24	23000	A	
USGS	04193500	2001-10-25	28700	A	
USGS	04193500	2001-10-26	32100	A	
USGS	04193500	2001-10-27	24500	A	
USGS	04193500	2001-10-28	15900	A	
USGS	04193500	2001-10-29	10300	A	
USGS	04193500	2001-10-30	7520	A	
USGS	04193500	2001-10-31	5580	A	
USGS	04193500	2001-11-01	4920	A	
USGS	04193500	2001-11-02	3340	A	
USGS	04193500	2001-11-03	3030	A	
USGS	04193500	2001-11-04	2950	A	
USGS	04193500	2001-11-05	2420	A	
USGS	04193500	2001-11-06	2030	A	
USGS	04193500	2001-11-07	2040	A	
USGS	04193500	2001-11-08	2050	A	
USGS	04193500	2001-11-09	1610	A	
USGS	04193500	2001-11-10	1500	A	
USGS	04193500	2001-11-11	1550	A	
USGS	04193500	2001-11-12	1400	A	
USGS	04193500	2001-11-13	1360	A	
USGS	04193500	2001-11-14	1220	A	
USGS	04193500	2001-11-15	1290	A	
USGS	04193500	2001-11-16	1140	A	
USGS	04193500	2001-11-17	1190	A	
USGS	04193500	2001-11-18	1120	A	
USGS	04193500	2001-11-19	1090	A	
USGS	04193500	2001-11-20	1050	A	
USGS	04193500	2001-11-21	1020	A	
USGS	04193500	2001-11-22	958	A	
USGS	04193500	2001-11-23	939	A	
USGS	04193500	2001-11-24	923	A	
USGS	04193500	2001-11-25	1330	A	
USGS	04193500	2001-11-26	1200	A	
USGS	04193500	2001-11-27	1530	A	
USGS	04193500	2001-11-28	1560	A	
USGS	04193500	2001-11-29	2170	A	
USGS	04193500	2001-11-30	8810	A	
USGS	04193500	2001-12-01	25000	A	
USGS	04193500	2001-12-02	24300	A	
USGS	04193500	2001-12-03	17700	A	
USGS	04193500	2001-12-04	11800	A	
USGS	04193500	2001-12-05	8810	A	
USGS	04193500	2001-12-06	6910	A	
USGS	04193500	2001-12-07	5880	A	
USGS	04193500	2001-12-08	4580	A	
USGS	04193500	2001-12-09	3530	A	
USGS	04193500	2001-12-10	2830	A	
USGS	04193500	2001-12-11	2310	A	
USGS	04193500	2001-12-12	2150	A	
USGS	04193500	2001-12-13	1880	A	
USGS	04193500	2001-12-14	2250	A	
USGS	04193500	2001-12-15	12600	A	
USGS	04193500	2001-12-16	20600	A	
USGS	04193500	2001-12-17	24500	A	
USGS	04193500	2001-12-18	37400	A	
USGS	04193500	2001-12-19	37200	A	
USGS	04193500	2001-12-20	30500	A	
USGS	04193500	2001-12-21	22200	A	
USGS	04193500	2001-12-22	15600	A	
USGS	04193500	2001-12-23	11500	A	
USGS	04193500	2001-12-24	8970	A	
USGS	04193500	2001-12-25	6540	A	
USGS	04193500	2001-12-26	4700	A	
USGS	04193500	2001-12-27	3600	A:e	
USGS	04193500	2001-12-28	2600	A:e	
USGS	04193500	2001-12-29	2300	A:e	
USGS	04193500	2001-12-30	1950	A:e	
USGS	04193500	2001-12-31	1750	A:e	
USGS	04193500	2002-01-01	1650	A:e	
USGS	04193500	2002-01-02	1550	A:e	
USGS	04193500	2002-01-03	1450	A:e	
USGS	04193500	2002-01-04	1400	A:e	
USGS	04193500	2002-01-05	1350	A:e	
USGS	04193500	2002-01-06	1300	A:e	
USGS	04193500	2002-01-07	1270	A:e	
USGS	04193500	2002-01-08	1230	A:e	
USGS	04193500	2002-01-09	1210	A:e	
USGS	04193500	2002-01-10	1200	A:e	
USGS	04193500	2002-01-11	1180	A:e	
USGS	04193500	2002-01-12	1440	A	
USGS	04193500	2002-01-13	1370	A	
USGS	04193500	2002-01-14	1310	A	
USGS	04193500	2002-01-15	1360	A	
USGS	04193500	2002-01-16	1330	A	
USGS	04193500	2002-01-17	1300	A	
USGS	04193500	2002-01-18	1340	A	
USGS	04193500	2002-01-19	1540	A	
USGS	04193500	2002-01-20	1460	A	
USGS	04193500	2002-01-21	1130	A	
USGS	04193500	2002-01-22	1290	A	
USGS	04193500	2002-01-23	1200	A	
USGS	04193500	2002-01-24	1130	A	
USGS	04193500	2002-01-25	1150	A	
USGS	04193500	2002-01-26	1110	A	
USGS	04193500	2002-01-27	1220	A	
USGS	04193500	2002-01-28	1170	A	
USGS	04193500	2002-01-29	1300	A	
USGS	04193500	2002-01-30	3040	A	
USGS	04193500	2002-01-31	20300	A	
USGS	04193500	2002-02-01	45000	A	
USGS	04193500	2002-02-02	52100	A	
USGS	04193500	2002-02-03	47300	A	
USGS	04193500	2002-02-04	38700	A	
USGS	04193500	2002-02-05	26500	A	
USGS	04193500	2002-02-06	18100	A	
USGS	04193500	2002-02-07	14200	A	
USGS	04193500	2002-02-08	10800	A	
USGS	04193500	2002-02-09	7520	A	
USGS	04193500	2002-02-10	6070	A	
USGS	04193500	2002-02-11	4980	A	
USGS	04193500	2002-02-12	4870	A	
USGS	04193500	2002-02-13	4700	A	
USGS	04193500	2002-02-14	4620	A	
USGS	04193500	2002-02-15	4050	A	
USGS	04193500	2002-02-16	3350	A	
USGS	04193500	2002-02-17	2900	A	
USGS	04193500	2002-02-18	2630	A	
USGS	04193500	2002-02-19	2360	A	
USGS	04193500	2002-02-20	2630	A	
USGS	04193500	2002-02-21	5530	A	
USGS	04193500	2002-02-22	8080	A	
USGS	04193500	2002-02-23	7040	A	
USGS	04193500	2002-02-24	5280	A	
USGS	04193500	2002-02-25	4400	A	
USGS	04193500	2002-02-26	4040	A	
USGS	04193500	2002-02-27	4940	A	
USGS	04193500	2002-02-28	4600	A	
USGS	04193500	2002-03-01	4180	A	
USGS	04193500	2002-03-02	3810	A	
USGS	04193500	2002-03-03	12200	A	
USGS	04193500	2002-03-04	19500	A	
USGS	04193500	2002-03-05	15700	A	
USGS	04193500	2002-03-06	11200	A	
USGS	04193500	2002-03-07	8290	A	
USGS	04193500	2002-03-08	6850	A	
USGS	04193500	2002-03-09	6880	A	
USGS	04193500	2002-03-10	12200	A	
USGS	04193500	2002-03-11	13000	A	
USGS	04193500	2002-03-12	11200	A	
USGS	04193500	2002-03-13	8720	A	
USGS	04193500	2002-03-14	6900	A	
USGS	04193500	2002-03-15	5820	A	
USGS	04193500	2002-03-16	5770	A	
USGS	04193500	2002-03-17	4980	A	
USGS	04193500	2002-03-18	4490	A	
USGS	04193500	2002-03-19	3160	A	
USGS	04193500	2002-03-20	3800	A	
USGS	04193500	2002-03-21	2670	A	
USGS	04193500	2002-03-22	2340	A	
USGS	04193500	2002-03-23	2100	A	
USGS	04193500	2002-03-24	1900	A	
USGS	04193500	2002-03-25	2260	A	
USGS	04193500	2002-03-26	2420	A	
USGS	04193500	2002-03-27	2240	A	
USGS	04193500	2002-03-28	2720	A	
USGS	04193500	2002-03-29	3380	A	
USGS	04193500	2002-03-30	24300	A	
USGS	04193500	2002-03-31	48100	A	
USGS	04193500	2002-04-01	47400	A	
USGS	04193500	2002-04-02	37000	A	
USGS	04193500	2002-04-03	32600	A	
USGS	04193500	2002-04-04	27300	A	
USGS	04193500	2002-04-05	22000	A	
USGS	04193500	2002-04-06	17200	A	
USGS	04193500	2002-04-07	12900	A	
USGS	04193500	2002-04-08	10700	A	
USGS	04193500	2002-04-09	20000	A	
USGS	04193500	2002-04-10	28900	A	
USGS	04193500	2002-04-11	25100	A	
USGS	04193500	2002-04-12	18500	A	
USGS	04193500	2002-04-13	20900	A	
USGS	04193500	2002-04-14	25900	A	
USGS	04193500	2002-04-15	23500	A	
USGS	04193500	2002-04-16	19800	A	
USGS	04193500	2002-04-17	16000	A	
USGS	04193500	2002-04-18	12300	A	
USGS	04193500	2002-04-19	9500	A	
USGS	04193500	2002-04-20	8380	A	
USGS	04193500	2002-04-21	7440	A	
USGS	04193500	2002-04-22	5020	A	
USGS	04193500	2002-04-23	4250	A	
USGS	04193500	2002-04-24	4730	A	
USGS	04193500	2002-04-25	3820	A	
USGS	04193500	2002-04-26	3130	A	
USGS	04193500	2002-04-27	2470	A	
USGS	04193500	2002-04-28	3380	A	
USGS	04193500	2002-04-29	5260	A	
USGS	04193500	2002-04-30	8890	A	
USGS	04193500	2002-05-01	6960	A	
USGS	04193500	2002-05-02	7650	A	
USGS	04193500	2002-05-03	12500	A	
USGS	04193500	2002-05-04	8590	A	
USGS	04193500	2002-05-05	6620	A	
USGS	04193500	2002-05-06	4340	A	
USGS	04193500	2002-05-07	3470	A	
USGS	04193500	2002-05-08	3130	A	
USGS	04193500	2002-05-09	3720	A	
USGS	04193500	2002-05-10	5800	A	
USGS	04193500	2002-05-11	5870	A	
USGS	04193500	2002-05-12	9050	A	
USGS	04193500	2002-05-13	24800	A	
USGS	04193500	2002-05-14	28900	A	
USGS	04193500	2002-05-15	27800	A	
USGS	04193500	2002-05-16	25900	A	
USGS	04193500	2002-05-17	23100	A	
USGS	04193500	2002-05-18	19000	A	
USGS	04193500	2002-05-19	15500	A	
USGS	04193500	2002-05-20	11700	A	
USGS	04193500	2002-05-21	8400	A	
USGS	04193500	2002-05-22	6550	A	
USGS	04193500	2002-05-23	4990	A	
USGS	04193500	2002-05-24	4000	A	
USGS	04193500	2002-05-25	3510	A	
USGS	04193500	2002-05-26	3380	A	
USGS	04193500	2002-05-27	4850	A	
USGS	04193500	2002-05-28	3900	A	
USGS	04193500	2002-05-29	3560	A	
USGS	04193500	2002-05-30	4190	A	
USGS	04193500	2002-05-31	5280	A	
USGS	04193500	2002-06-01	4970	A	
USGS	04193500	2002-06-02	2640	A	
USGS	04193500	2002-06-03	2680	A	
USGS	04193500	2002-06-04	3150	A	
USGS	04193500	2002-06-05	2680	A	
USGS	04193500	2002-06-06	4880	A	
USGS	04193500	2002-06-07	6070	A	
USGS	04193500	2002-06-08	5130	A	
USGS	04193500	2002-06-09	3570	A	
USGS	04193500	2002-06-10	2490	A	
USGS	04193500	2002-06-11	2060	A	
USGS	04193500	2002-06-12	1960	A	
USGS	04193500	2002-06-13	1630	A	
USGS	04193500	2002-06-14	1730	A	
USGS	04193500	2002-06-15	1640	A	
USGS	04193500	2002-06-16	1310	A	
USGS	04193500	2002-06-17	1320	A	
USGS	04193500	2002-06-18	1170	A	
USGS	04193500	2002-06-19	1030	A	
USGS	04193500	2002-06-20	1150	A	
USGS	04193500	2002-06-21	1040	A	
USGS	04193500	2002-06-22	1140	A	
USGS	04193500	2002-06-23	842	A	
USGS	04193500	2002-06-24	857	A	
USGS	04193500	2002-06-25	974	A	
USGS	04193500	2002-06-26	1730	A	
USGS	04193500	2002-06-27	2770	A	
USGS	04193500	2002-06-28	5110	A	
USGS	04193500	2002-06-29	5000	A	
USGS	04193500	2002-06-30	2180	A	
USGS	04193500	2002-07-01	1480	A	
USGS	04193500	2002-07-02	1230	A	
USGS	04193500	2002-07-03	963	A	
USGS	04193500	2002-07-04	795	A	
USGS	04193500	2002-07-05	661	A	
USGS	04193500	2002-07-06	611	A	
USGS	04193500	2002-07-07	561	A	
USGS	04193500	2002-07-08	515	A	
USGS	04193500	2002-07-09	613	A	
USGS	04193500	2002-07-10	442	A	
USGS	04193500	2002-07-11	594	A	
USGS	04193500	2002-07-12	538	A	
USGS	04193500	2002-07-13	433	A	
USGS	04193500	2002-07-14	465	A	
USGS	04193500	2002-07-15	476	A	
USGS	04193500	2002-07-16	399	A	
USGS	04193500	2002-07-17	363	A	
USGS	04193500	2002-07-18	354	A	
USGS	04193500	2002-07-19	327	A	
USGS	04193500	2002-07-20	283	A	
USGS	04193500	2002-07-21	309	A	
USGS	04193500	2002-07-22	371	A	
USGS	04193500	2002-07-23	436	A	
USGS	04193500	2002-07-24	376	A	
USGS	04193500	2002-07-25	364	A	
USGS	04193500	2002-07-26	582	A	
USGS	04193500	2002-07-27	628	A	
USGS	04193500	2002-07-28	567	A	
USGS	04193500	2002-07-29	728	A	
USGS	04193500	2002-07-30	1520	A	
USGS	04193500	2002-07-31	1510	A	
USGS	04193500	2002-08-01	1610	A	
USGS	04193500	2002-08-02	995	A	
USGS	04193500	2002-08-03	737	A	
USGS	04193500	2002-08-04	596	A	
USGS	04193500	2002-08-05	457	A	
USGS	04193500	2002-08-06	391	A	
USGS	04193500	2002-08-07	498	A	
USGS	04193500	2002-08-08	588	A	
USGS	04193500	2002-08-09	496	A	
USGS	04193500	2002-08-10	381	A	
USGS	04193500	2002-08-11	303	A	
USGS	04193500	2002-08-12	251	A	
USGS	04193500	2002-08-13	228	A	
USGS	04193500	2002-08-14	295	A	
USGS	04193500	2002-08-15	274	A	
USGS	04193500	2002-08-16	264	A	
USGS	04193500	2002-08-17	270	A	
USGS	04193500	2002-08-18	363	A	
USGS	04193500	2002-08-19	413	A	
USGS	04193500	2002-08-20	403	A	
USGS	04193500	2002-08-21	311	A	
USGS	04193500	2002-08-22	507	A	
USGS	04193500	2002-08-23	710	A	
USGS	04193500	2002-08-24	1300	A	
USGS	04193500	2002-08-25	1660	A	
USGS	04193500	2002-08-26	1120	A	
USGS	04193500	2002-08-27	986	A	
USGS	04193500	2002-08-28	790	A	
USGS	04193500	2002-08-29	540	A	
USGS	04193500	2002-08-30	401	A	
USGS	04193500	2002-08-31	258	A	
USGS	04193500	2002-09-01	191	A	
USGS	04193500	2002-09-02	222	A	
USGS	04193500	2002-09-03	220	A	
USGS	04193500	2002-09-04	150	A	
USGS	04193500	2002-09-05	139	A	
USGS	04193500	2002-09-06	137	A	
USGS	04193500	2002-09-07	159	A	
USGS	04193500	2002-09-08	180	A	
USGS	04193500	2002-09-09	156	A	
USGS	04193500	2002-09-10	156	A	
USGS	04193500	2002-09-11	161	A	
USGS	04193500	2002-09-12	90.4	A	
USGS	04193500	2002-09-13	84.9	A	
USGS	04193500	2002-09-14	80.5	A	
USGS	04193500	2002-09-15	144	A	
USGS	04193500	2002-09-16	154	A	
USGS	04193500	2002-09-17	116	A	
USGS	04193500	2002-09-18	103	A	
USGS	04193500	2002-09-19	165	A	
USGS	04193500	2002-09-20	187	A	
USGS	04193500	2002-09-21	334	A	
USGS	04193500	2002-09-22	275	A	
USGS	04193500	2002-09-23	478	A	
USGS	04193500	2002-09-24	662	A	
USGS	04193500	2002-09-25	416	A	
USGS	04193500	2002-09-26	305	A	
USGS	04193500	2002-09-27	376	A	
USGS	04193500	2002-09-28	462	A	
USGS	04193500	2002-09-29	411	A	
USGS	04193500	2002-09-30	721	A	
USGS	04193500	2002-10-01	880	A	
USGS	04193500	2002-10-02	882	A	
USGS	04193500	2002-10-03	468	A	
USGS	04193500	2002-10-04	378	A	
USGS	04193500	2002-10-05	638	A	
USGS	04193500	2002-10-06	348	A	
USGS	04193500	2002-10-07	295	A	
USGS	04193500	2002-10-08	153	A	
USGS	04193500	2002-10-09	260	A	
USGS	04193500	2002-10-10	238	A	
USGS	04193500	2002-10-11	170	A	
USGS	04193500	2002-10-12	157	A	
USGS	04193500	2002-10-13	250	A	
USGS	04193500	2002-10-14	167	A	
USGS	04193500	2002-10-15	143	A	
USGS	04193500	2002-10-16	202	A	
USGS	04193500	2002-10-17	149	A	
USGS	04193500	2002-10-18	146	A	
USGS	04193500	2002-10-19	343	A	
USGS	04193500	2002-10-20	187	A	
USGS	04193500	2002-10-21	127	A	
USGS	04193500	2002-10-22	217	A	
USGS	04193500	2002-10-23	330	A	
USGS	04193500	2002-10-24	230	A	
USGS	04193500	2002-10-25	213	A	
USGS	04193500	2002-10-26	373	A	
USGS	04193500	2002-10-27	255	A	
USGS	04193500	2002-10-28	180	A	
USGS	04193500	2002-10-29	196	A	
USGS	04193500	2002-10-30	448	A	
USGS	04193500	2002-10-31	575	A	
USGS	04193500	2002-11-01	455	A	
USGS	04193500	2002-11-02	249	A	
USGS	04193500	2002-11-03	133	A	
USGS	04193500	2002-11-04	186	A	
USGS	04193500	2002-11-05	152	A	
USGS	04193500	2002-11-06	436	A	
USGS	04193500	2002-11-07	507	A	
USGS	04193500	2002-11-08	343	A	
USGS	04193500	2002-11-09	221	A	
USGS	04193500	2002-11-10	438	A	
USGS	04193500	2002-11-11	1010	A	
USGS	04193500	2002-11-12	2340	A	
USGS	04193500	2002-11-13	3260	A	
USGS	04193500	2002-11-14	2380	A	
USGS	04193500	2002-11-15	1780	A	
USGS	04193500	2002-11-16	1330	A	
USGS	04193500	2002-11-17	1030	A	
USGS	04193500	2002-11-18	885	A	
USGS	04193500	2002-11-19	806	A	
USGS	04193500	2002-11-20	544	A	
USGS	04193500	2002-11-21	679	A	
USGS	04193500	2002-11-22	1030	A	
USGS	04193500	2002-11-23	1020	A	
USGS	04193500	2002-11-24	1080	A	
USGS	04193500	2002-11-25	1130	A	
USGS	04193500	2002-11-26	1460	A	
USGS	04193500	2002-11-27	1570	A	
USGS	04193500	2002-11-28	1450	A	
USGS	04193500	2002-11-29	1130	A	
USGS	04193500	2002-11-30	827	A	
USGS	04193500	2002-12-01	812	A	
USGS	04193500	2002-12-02	850	A	
USGS	04193500	2002-12-03	1020	A	
USGS	04193500	2002-12-04	948	A	
USGS	04193500	2002-12-05	970	A	
USGS	04193500	2002-12-06	774	A	
USGS	04193500	2002-12-07	697	A	
USGS	04193500	2002-12-08	420	A	
USGS	04193500	2002-12-09	419	A	
USGS	04193500	2002-12-10	588	A	
USGS	04193500	2002-12-11	632	A	
USGS	04193500	2002-12-12	515	A	
USGS	04193500	2002-12-13	372	A	
USGS	04193500	2002-12-14	401	A	
USGS	04193500	2002-12-15	370	A	
USGS	04193500	2002-12-16	375	A	
USGS	04193500	2002-12-17	554	A	
USGS	04193500	2002-12-18	581	A	
USGS	04193500	2002-12-19	1330	A	
USGS	04193500	2002-12-20	6730	A	
USGS	04193500	2002-12-21	10800	A	
USGS	04193500	2002-12-22	10600	A	
USGS	04193500	2002-12-23	6790	A	
USGS	04193500	2002-12-24	2940	A	
USGS	04193500	2002-12-25	2680	A	
USGS	04193500	2002-12-26	2080	A	
USGS	04193500	2002-12-27	2020	A	
USGS	04193500	2002-12-28	1860	A	
USGS	04193500	2002-12-29	1300	A	
USGS	04193500	2002-12-30	1120	A	
USGS	04193500	2002-12-31	5520	A	
USGS	04193500	2003-01-01	18500	A	
USGS	04193500	2003-01-02	18200	A	
USGS	04193500	2003-01-03	13900	A	
USGS	04193500	2003-01-04	8260	A	
USGS	04193500	2003-01-05	6340	A	
USGS	04193500	2003-01-06	3920	A	
USGS	04193500	2003-01-07	3000	A:e	
USGS	04193500	2003-01-08	2600	A:e	
USGS	04193500	2003-01-09	2400	A:e	
USGS	04193500	2003-01-10	2300	A:e	
USGS	04193500	2003-01-11	3300	A:e	
USGS	04193500	2003-01-12	5200	A:e	
USGS	04193500	2003-01-13	3500	A:e	
USGS	04193500	2003-01-14	2200	A:e	
USGS	04193500	2003-01-15	1800	A:e	
USGS	04193500	2003-01-16	1500	A:e	
USGS	04193500	2003-01-17	1200	A:e	
USGS	04193500	2003-01-18	1000	A:e	
USGS	04193500	2003-01-19	900	A:e	
USGS	04193500	2003-01-20	840	A:e	
USGS	04193500	2003-01-21	900	A:e	
USGS	04193500	2003-01-22	820	A:e	
USGS	04193500	2003-01-23	690	A:e	
USGS	04193500	2003-01-24	570	A:e	
USGS	04193500	2003-01-25	640	A:e	
USGS	04193500	2003-01-26	700	A:e	
USGS	04193500	2003-01-27	780	A:e	
USGS	04193500	2003-01-28	800	A:e	
USGS	04193500	2003-01-29	760	A:e	
USGS	04193500	2003-01-30	700	A:e	
USGS	04193500	2003-01-31	660	A:e	
USGS	04193500	2003-02-01	620	A:e	
USGS	04193500	2003-02-02	540	A:e	
USGS	04193500	2003-02-03	500	A:e	
USGS	04193500	2003-02-04	900	A:e	
USGS	04193500	2003-02-05	1700	A:e	
USGS	04193500	2003-02-06	3200	A:e	
USGS	04193500	2003-02-07	4100	A:e	
USGS	04193500	2003-02-08	3900	A:e	
USGS	04193500	2003-02-09	3000	A:e	
USGS	04193500	2003-02-10	1500	A:e	
USGS	04193500	2003-02-11	1200	A:e	
USGS	04193500	2003-02-12	850	A:e	
USGS	04193500	2003-02-13	700	A:e	
USGS	04193500	2003-02-14	580	A:e	
USGS	04193500	2003-02-15	500	A:e	
USGS	04193500	2003-02-16	400	A:e	
USGS	04193500	2003-02-17	700	A:e	
USGS	04193500	2003-02-18	1000	A:e	
USGS	04193500	2003-02-19	650	A:e	
USGS	04193500	2003-02-20	470	A:e	
USGS	04193500	2003-02-21	330	A:e	
USGS	04193500	2003-02-22	600	A:e	
USGS	04193500	2003-02-23	1400	A:e	
USGS	04193500	2003-02-24	1800	A:e	
USGS	04193500	2003-02-25	3000	A:e	
USGS	04193500	2003-02-26	4000	A:e	
USGS	04193500	2003-02-27	2500	A:e	
USGS	04193500	2003-02-28	2000	A:e	
USGS	04193500	2003-03-01	1700	A:e	
USGS	04193500	2003-03-02	1400	A:e	
USGS	04193500	2003-03-03	1200	A:e	
USGS	04193500	2003-03-04	1100	A:e	
USGS	04193500	2003-03-05	1000	A:e	
USGS	04193500	2003-03-06	1200	A:e	
USGS	04193500	2003-03-07	1600	A:e	
USGS	04193500	2003-03-08	4700	A:e	
USGS	04193500	2003-03-09	4000	A:e	
USGS	04193500	2003-03-10	5500	A:e	
USGS	04193500	2003-03-11	11000	A:e	
USGS	04193500	2003-03-12	10000	A:e	
USGS	04193500	2003-03-13	12000	A:e	
USGS	04193500	2003-03-14	15000	A:e	
USGS	04193500	2003-03-15	22000	A:e	
USGS	04193500	2003-03-16	36000	A:e	
USGS	04193500	2003-03-17	34100	A	
USGS	04193500	2003-03-18	26500	A	
USGS	04193500	2003-03-19	21300	A	
USGS	04193500	2003-03-20	17200	A	
USGS	04193500	2003-03-21	17100	A	
USGS	04193500	2003-03-22	16800	A	
USGS	04193500	2003-03-23	16100	A	
USGS	04193500	2003-03-24	12600	A	
USGS	04193500	2003-03-25	8010	A	
USGS	04193500	2003-03-26	6700	A	
USGS	04193500	2003-03-27	5360	A	
USGS	04193500	2003-03-28	4630	A	
USGS	04193500	2003-03-29	5170	A	
USGS	04193500	2003-03-30	8550	A	
USGS	04193500	2003-03-31	9330	A	
USGS	04193500	2003-04-01	7830	A	
USGS	04193500	2003-04-02	6240	A	
USGS	04193500	2003-04-03	4650	A	
USGS	04193500	2003-04-04	4300	A	
USGS	04193500	2003-04-05	20100	A	
USGS	04193500	2003-04-06	33300	A	
USGS	04193500	2003-04-07	30300	A	
USGS	04193500	2003-04-08	29800	A	
USGS	04193500	2003-04-09	26600	A	
USGS	04193500	2003-04-10	20400	A	
USGS	04193500	2003-04-11	14600	A	
USGS	04193500	2003-04-12	9390	A	
USGS	04193500	2003-04-13	7210	A	
USGS	04193500	2003-04-14	5600	A	
USGS	04193500	2003-04-15	3540	A	
USGS	04193500	2003-04-16	1930	A	
USGS	04193500	2003-04-17	2410	A	
USGS	04193500	2003-04-18	2650	A	
USGS	04193500	2003-04-19	1850	A	
USGS	04193500	2003-04-20	1920	A	
USGS	04193500	2003-04-21	1950	A	
USGS	04193500	2003-04-22	1690	A	
USGS	04193500	2003-04-23	1380	A	
USGS	04193500	2003-04-24	1580	A	
USGS	04193500	2003-04-25	1170	A	
USGS	04193500	2003-04-26	1180	A	
USGS	04193500	2003-04-27	1230	A	
USGS	04193500	2003-04-28	1260	A	
USGS	04193500	2003-04-29	1070	A	
USGS	04193500	2003-04-30	1130	A	
USGS	04193500	2003-05-01	1220	A	
USGS	04193500	2003-05-02	2550	A	
USGS	04193500	2003-05-03	5390	A	
USGS	04193500	2003-05-04	6360	A	
USGS	04193500	2003-05-05	15700	A	
USGS	04193500	2003-05-06	38900	A	
USGS	04193500	2003-05-07	34000	A	
USGS	04193500	2003-05-08	23100	A	
USGS	04193500	2003-05-09	25300	A	
USGS	04193500	2003-05-10	55800	A	
USGS	04193500	2003-05-11	62400	A	
USGS	04193500	2003-05-12	58700	A	
USGS	04193500	2003-05-13	50300	A	
USGS	04193500	2003-05-14	39100	A	
USGS	04193500	2003-05-15	27600	A	
USGS	04193500	2003-05-16	20100	A	
USGS	04193500	2003-05-17	13900	A	
USGS	04193500	2003-05-18	11800	A	
USGS	04193500	2003-05-19	7400	A	
USGS	04193500	2003-05-20	6520	A	
USGS	04193500	2003-05-21	5290	A	
USGS	04193500	2003-05-22	4520	A	
USGS	04193500	2003-05-23	3980	A	
USGS	04193500	2003-05-24	3950	A	
USGS	04193500	2003-05-25	2650	A	
USGS	04193500	2003-05-26	2320	A	
USGS	04193500	2003-05-27	2110	A	
USGS	04193500	2003-05-28	1670	A	
USGS	04193500	2003-05-29	1550	A	
USGS	04193500	2003-05-30	1500	A	
USGS	04193500	2003-05-31	1870	A	
USGS	04193500	2003-06-01	2100	A	
USGS	04193500	2003-06-02	1760	A	
USGS	04193500	2003-06-03	1590	A	
USGS	04193500	2003-06-04	2020	A	
USGS	04193500	2003-06-05	1710	A	
USGS	04193500	2003-06-06	2120	A	
USGS	04193500	2003-06-07	2010	A	
USGS	04193500	2003-06-08	1910	A	
USGS	04193500	2003-06-09	2080	A	
USGS	04193500	2003-06-10	1410	A	
USGS	04193500	2003-06-11	1830	A	
USGS	04193500	2003-06-12	2520	A	
